DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0376-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Duyun Shi area (Qiannan Buyei and Miao district, Guizhou Sheng province)",,,No,No,No,,,Km2,,,,2000,6.0,8.0,2000,6.0,8.0,33.0,,300000.0,,300000.0,,,,,60000.0,106168.0,56.51429056,"[{""adm2_code"":13071,""adm2_name"":""Qiannan Buyei and Miao""}]",2003/7/1,2023/9/25
2000-0472-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Hu Xian (Xi'an district, Shaanxi Sheng province), Ziyang Xian (Ankang district, Shaanxi Sheng province)",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2000,7.0,11.0,2000,7.0,14.0,203.0,214.0,,18000.0,18214.0,,,,,172000.0,304348.0,56.51429056,"[{""adm2_code"":13215,""adm2_name"":""Xi'an""},{""adm2_code"":13222,""adm2_name"":""Ankang""}]",2006/2/23,2023/9/25
2000-0677-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Xuwen area (Zhanjiang district, Guandong province), Hainan Sheng province",Tropical cyclone,"Slide (land, mud, snow, rock)",No,No,No,,11170.0,Km2,,,,2000,10.0,12.0,2000,10.0,18.0,10.0,,200000.0,,200000.0,,,,,25366.0,44884.0,56.51429056,"[{""adm1_code"":906,""adm1_name"":""Hainan Sheng""},{""adm2_code"":13035,""adm2_name"":""Zhanjiang""}]",2004/10/21,2023/9/25
2001-0241-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangzhou, Maoming, Shanwei, Shenzhen, Yangjiang, Yunfu districts (Guangdong Sheng province), Hubei Sheng, Hunan Sheng provinces",,,No,No,No,,,Km2,,,,2001,6.0,2.0,2001,6.0,2.0,29.0,,1760000.0,,1760000.0,,,,,78000.0,134225.0,58.11147437,"[{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm2_code"":13028,""adm2_name"":""Guangzhou""},{""adm2_code"":13030,""adm2_name"":""Shenzhen""},{""adm2_code"":13036,""adm2_name"":""Maoming""},{""adm2_code"":13040,""adm2_name"":""Shanwei""},{""adm2_code"":13042,""adm2_name"":""Yangjiang""},{""adm2_code"":13048,""adm2_name"":""Yunfu""}]",2003/7/1,2023/9/25
2001-0305-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Guangdong Sheng province,,,No,No,No,,,Km2,,,,2001,4.0,20.0,2001,4.0,20.0,11.0,3.0,30000.0,,30003.0,,,,,24000.0,41300.0,58.11147437,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""}]",2003/7/1,2023/9/25
2001-0356-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Hangzhou district (Zhejiang Sheng province),,,No,No,No,,,Km2,,,,2001,6.0,27.0,2001,6.0,27.0,22.0,7.0,,,7.0,,,,,,,58.11147437,"[{""adm2_code"":13319,""adm2_name"":""Hangzhou""}]",2003/7/1,2023/9/25
2001-0360-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Funing Xiang area (Wenshan Zhuang and Miao district, Yunnan Sheng province)",Heavy rain,,No,No,No,,5570.0,Km2,,,Puting river,2001,8.0,25.0,2001,8.0,25.0,35.0,72.0,,2630.0,2702.0,,,,,17000.0,29254.0,58.11147437,"[{""adm2_code"":13309,""adm2_name"":""Wenshan Zhuang and Miao""}]",2005/9/20,2023/9/25
2001-0392-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Mawu, Suolong villages (Min Xian area, Dingxi district, Gansu Sheng province)",Heavy rain,,No,No,No,,6800.0,Km2,,,,2001,7.0,25.0,2001,7.0,26.0,46.0,17.0,,,17.0,,,,,5000.0,8604.0,58.11147437,"[{""adm2_code"":13022,""adm2_name"":""Dingxi""}]",2005/9/20,2023/9/25
2001-0534-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Jinyang area (Liangshan Yi district, Sichuan Sheng province), Deyang, Mianyang districts (Sichuan Sheng province)",Brief torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,14700.0,Km2,,,,2001,9.0,19.0,2001,9.0,22.0,27.0,,,250000.0,250000.0,,,,,300000.0,516249.0,58.11147437,"[{""adm2_code"":13259,""adm2_name"":""Deyang""},{""adm2_code"":13260,""adm2_name"":""Mianyang""},{""adm2_code"":13272,""adm2_name"":""Liangshan Yi""}]",2004/10/29,2023/9/25
2001-0716-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Wuhai district (Nei Mongol Zizhiqu province),ice jam/break-up,,No,No,No,,,Km2,,,Yellow river,2001,12.0,17.0,2001,12.0,18.0,,,4000.0,,4000.0,,,,,,,58.11147437,"[{""adm2_code"":13193,""adm2_name"":""Wuhai""}]",2005/9/21,2023/9/25
2001-0740-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guangxi Zhuangzu Zizhiqu province,,,No,No,No,,4800.0,Km2,,,,2001,6.0,15.0,2001,6.0,15.0,66.0,3110.0,,,3110.0,,,,,167000.0,287379.0,58.11147437,"[{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""}]",2003/7/1,2023/9/25
2001-0741-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Suining Xian area (Shaoyang district, Hunan Sheng province)",Heavy rain,,No,No,No,,3600.0,Km2,,,,2001,6.0,19.0,2001,6.0,23.0,166.0,,300000.0,,300000.0,,,,,120000.0,206500.0,58.11147437,"[{""adm2_code"":13134,""adm2_name"":""Shaoyang""}]",2005/9/21,2023/9/25
2002-0278-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Ili Kazakh district (Xinjiang Uygur Zizhiqu province),,,No,No,No,,,Km2,,,,2002,5.0,,2002,5.0,,,,561800.0,,561800.0,,,,,53000.0,89780.0,59.03314408,"[{""adm2_code"":13292,""adm2_name"":""Ili Kazakh""}]",2003/7/1,2023/9/25
2002-0305-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Hunan Sheng province,Heavy rain,,No,No,No,,156100.0,Km2,,,Yangtze,2002,5.0,22.0,2002,5.0,29.0,,,20000000.0,,20000000.0,,,,,943000.0,1597408.0,59.03314408,"[{""adm1_code"":912,""adm1_name"":""Hunan Sheng""}]",2005/9/22,2023/9/25
2002-0344-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Tuokexun Xian area (Turfan district, Xinjiang Uygur Zizhiqu province), Tuoli Xian area (Tacheng district, Xinjiang Uygur Zizhiqu province), Nileke Xian area (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",,,No,No,No,,124900.0,Km2,,,,2002,5.0,23.0,2002,6.0,22.0,22.0,1.0,7000.0,,7001.0,,,,,50000.0,84698.0,59.03314408,"[{""adm2_code"":13282,""adm2_name"":""Turfan""},{""adm2_code"":13292,""adm2_name"":""Ili Kazakh""},{""adm2_code"":13293,""adm2_name"":""Tacheng""}]",2005/9/23,2023/9/25
2002-0350-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Foping Xian, Yang Xian, Ningshan Xian, Chang'an Xian, Hubei Sheng, Chongqing Shi, Guizhou Sheng, Fujian Sheng, Jiangxi Sheng, Hunan Sheng, Guangxi Zhuangzu Zizhiqu, Yunnan Sheng provinces, Suining Shi area (Suining district, Sichuan Sheng province), Shiquan Xian areas (Ankang district, Shaanxi Sheng province), Xi'an Shi areas (Xi'an district, Shaanxi Sheng province), Nanchong Shi area (Nanchong district, Sichuan Sheng province), Hanzhong Shi areas (Hanzhong district, Shaanxi Sheng province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,4852.0,252000.0,Km2,,,"Hanjiang, Ziwu, Xun, Yangtze, Jialinjiang",2002,6.0,8.0,2002,6.0,18.0,793.0,35257.0,80000000.0,,80035257.0,,,,,3100000.0,5251287.0,59.03314408,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""},{""adm2_code"":13215,""adm2_name"":""Xi'an""},{""adm2_code"":13221,""adm2_name"":""Hanzhong""},{""adm2_code"":13222,""adm2_name"":""Ankang""},{""adm2_code"":13262,""adm2_name"":""Suining""},{""adm2_code"":13265,""adm2_name"":""Nanchong""}]",2005/9/23,2023/9/25
2002-0461-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Altay, Khotan, Aksu, Ili Kazakh districts (Xinjiang Uygur Zizhiqu province)",HEavy rain,,No,No,No,,127600.0,Km2,,,,2002,7.0,21.0,2002,7.0,29.0,11.0,12.0,10000.0,2300.0,12312.0,,,,,38600.0,65387.0,59.03314408,"[{""adm2_code"":13287,""adm2_name"":""Aksu""},{""adm2_code"":13290,""adm2_name"":""Khotan""},{""adm2_code"":13292,""adm2_name"":""Ili Kazakh""},{""adm2_code"":13294,""adm2_name"":""Altay""}]",2005/9/23,2023/9/25
2002-0481-CHN,No,nat-hyd-flo-coa,Natural,Hydrological,Flood,Coastal flood,,,CHN,China,Eastern Asia,Asia,"Shaoguan, Meizhou, Qingyuan districts (Guangdong Sheng province), Gansu Sheng provinces",,,No,No,No,,,Km2,,,,2002,8.0,,2002,8.0,,61.0,15.0,,,15.0,,,,,,,59.03314408,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm2_code"":13029,""adm2_name"":""Shaoguan""},{""adm2_code"":13039,""adm2_name"":""Meizhou""},{""adm2_code"":13043,""adm2_name"":""Qingyuan""}]",2003/7/1,2023/9/25
2002-0483-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Chenzhou Shi area (Chenzhou district, Hunan Sheng province), Guangdong Sheng, Fujian Sheng provinces",,,No,No,No,,3520.0,Km2,,,,2002,8.0,5.0,2002,8.0,5.0,165.0,,6340000.0,,6340000.0,,,,,540000.0,914740.0,59.03314408,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm2_code"":13139,""adm2_name"":""Chenzhou""}]",2003/7/1,2023/9/25
2002-0498-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Xinping Xian area (Yuxi district, Yunnan Sheng province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,17270.0,Km2,,,Yanjin.,2002,8.0,14.0,2002,8.0,20.0,178.0,311.0,999000.0,,999311.0,,,,,4200.0,7115.0,59.03314408,"[{""adm2_code"":13305,""adm2_name"":""Yuxi""}]",2005/9/23,2023/9/25
2002-0659-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Yongzhou, Shaoyang, Loudi, Yueyang, Yiyang, Changsha, Xiangtan, Hengyang districts (Hunan Sheng province)",,,No,No,No,,3600.0,Km2,,,,2002,8.0,11.0,2002,8.0,11.0,16.0,,5250000.0,,5250000.0,,,,,,,59.03314408,"[{""adm2_code"":13130,""adm2_name"":""Changsha""},{""adm2_code"":13132,""adm2_name"":""Xiangtan""},{""adm2_code"":13133,""adm2_name"":""Hengyang""},{""adm2_code"":13134,""adm2_name"":""Shaoyang""},{""adm2_code"":13135,""adm2_name"":""Yueyang""},{""adm2_code"":13138,""adm2_name"":""Yiyang""},{""adm2_code"":13140,""adm2_name"":""Yongzhou""},{""adm2_code"":13142,""adm2_name"":""Loudi""}]",2003/7/1,2023/9/25
2002-0691-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Shaoguan Shi area (Shaoguan district, Guangdong Sheng province)",Heavy rain,,No,No,No,,7900.0,Km2,,,,2002,10.0,28.0,2002,11.0,2.0,,,50000.0,,50000.0,,,,,,,59.03314408,"[{""adm2_code"":13029,""adm2_name"":""Shaoguan""}]",2005/9/26,2023/9/25
2003-0227-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Linwu Xian area (Chenzhou district, Hunan Sheng province), Meizhou, Heyuan, Shaoguan districts (Guangdong Sheng province), Ji'an, Ganzhou, Fuzhou districts (Jiangxi Sheng province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,317900.0,Km2,,,"Xiangjiang, Zhishui, Yangtze, Gan, Minjiang",2003,5.0,15.0,2003,5.0,21.0,38.0,5260.0,4360000.0,5726.0,4370986.0,,,,,160000.0,265018.0,60.37325107,"[{""adm2_code"":13029,""adm2_name"":""Shaoguan""},{""adm2_code"":13039,""adm2_name"":""Meizhou""},{""adm2_code"":13041,""adm2_name"":""Heyuan""},{""adm2_code"":13139,""adm2_name"":""Chenzhou""},{""adm2_code"":13163,""adm2_name"":""Ganzhou""},{""adm2_code"":13166,""adm2_name"":""Ji'an""},{""adm2_code"":13167,""adm2_name"":""Fuzhou""}]",2004/1/21,2023/9/25
2003-0315-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Xishui, Dongshang areas (Zunyi district, Guizhou Sheng province), Changsha, Zhuzhou districts (Hunan Sheng province), Nanchang district (Jiangxi Sheng province), Zhejiang Sheng, Jiangsu Sheng, Shaanxi Sheng, Guangxi Zhuangzu Zizhiqu, Gansu Sheng, Sichuan Sheng, Hubei Sheng, Chongqing Shi provinces",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,6482.0,1287000.0,Km2,,,Yangtze,2003,6.0,23.0,2003,7.0,28.0,430.0,146000.0,150000000.0,,150146000.0,,,,,7890000.0,13068702.0,60.37325107,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""},{""adm2_code"":13065,""adm2_name"":""Zunyi""},{""adm2_code"":13130,""adm2_name"":""Changsha""},{""adm2_code"":13131,""adm2_name"":""Zhuzhou""},{""adm2_code"":13157,""adm2_name"":""Nanchang""}]",2005/4/13,2023/9/25
2003-0331-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Funan Xian, Mengcheng Xian, Yingshang Xian areas (Anhui Sheng province), Huoqiu Xian area (Lu'an district, Anhui Sheng province), Wangjiang Xian area (Anqing district, Anhui Sheng province), Xuyi Xian, Huaiyin Shi, Hongze Lake areas (Huai'an district, Jiangsu Sheng province), Xixia Xian area (Nanyang district, Henan Sheng province), Bengbu, Chuzhou districts (Anhui Sheng province), Shandong Sheng province",Torrential rains,Broken Dam/Burst bank,No,No,No,,108400.0,Km2,,,Huaihe river,2003,7.0,1.0,2003,8.0,7.0,30.0,,,1200000.0,1200000.0,,,,,4830000.0,8000232.0,60.37325107,"[{""adm1_code"":921,""adm1_name"":""Shandong Sheng""},{""adm2_code"":12986,""adm2_name"":""Bengbu""},{""adm2_code"":12991,""adm2_name"":""Anqing""},{""adm2_code"":12993,""adm2_name"":""Chuzhou""},{""adm2_code"":12994,""adm2_name"":""Name Unknown""},{""adm2_code"":12996,""adm2_name"":""Lu'an""},{""adm2_code"":13111,""adm2_name"":""Nanyang""},{""adm2_code"":13151,""adm2_name"":""Huai'an""}]",2004/2/18,2023/9/25
2003-0440-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Ningshan Xian area (Ankang district, Shaanxi Sheng province), Hua Xian area (Weinan district, Shaanxi Sheng province), Gansu Sheng, Henan Sheng, Hubei Sheng, Shandong Sheng provinces",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,471100.0,Km2,,,Yellow river,2003,8.0,24.0,2003,11.0,12.0,123.0,,,200000.0,200000.0,,,,,2440000.0,4041525.0,60.37325107,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":921,""adm1_name"":""Shandong Sheng""},{""adm2_code"":13219,""adm2_name"":""Weinan""},{""adm2_code"":13222,""adm2_name"":""Ankang""}]",2004/2/18,2023/9/25
2003-0724-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Songkouzhen, Changpingling towns (Fuzhou district, Fujian Sheng province)",Heavy rains,,No,No,No,,2290.0,Km2,,,,2003,9.0,20.0,2003,9.0,22.0,13.0,,8000.0,,8000.0,,,,,9640.0,15967.0,60.37325107,"[{""adm2_code"":13005,""adm2_name"":""Fuzhou""}]",2004/2/18,2023/9/25
2004-0284-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Huaihua, Yiyang, Xiangxi Tujia and Miao, Changsha , Loudi, Hengyang , Yueyang areas (Hunan Sheng province)",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,92250.0,Km2,,,,2004,6.0,20.0,2004,6.0,25.0,47.0,500.0,168000.0,,168500.0,,,,,361000.0,582356.0,61.98958593,"[{""adm2_code"":13130,""adm2_name"":""Changsha""},{""adm2_code"":13133,""adm2_name"":""Hengyang""},{""adm2_code"":13135,""adm2_name"":""Yueyang""},{""adm2_code"":13138,""adm2_name"":""Yiyang""},{""adm2_code"":13141,""adm2_name"":""Huaihua""},{""adm2_code"":13142,""adm2_name"":""Loudi""},{""adm2_code"":13143,""adm2_name"":""Xiangxi Tujia and Miao""}]",2004/7/2,2023/9/25
